17187.500000 -126.843512
17236.328125 -124.698203
17285.156250 -119.928664
17333.984375 -118.580493
17382.812500 -122.620191
17431.640625 -133.930919
17480.468750 -128.010141
17529.296875 -122.540681
17578.125000 -124.907550
17626.953125 -129.577507
17675.781250 -124.702403
17724.609375 -124.225301
17773.437500 -126.360585
17822.265625 -130.289439
17871.093750 -130.165321
17919.921875 -126.120100
17968.750000 -130.948833
18017.578125 -135.408300
18066.406250 -140.135599
18115.234375 -138.002844
18164.062500 -130.051017
18212.890625 -128.172207
18261.718750 -138.356526
18310.546875 -132.660512
18359.375000 -137.887167
18408.203125 -135.410469
18457.031250 -138.740549
18505.859375 -132.495002
18554.687500 -130.441735
18603.515625 -139.772406
18652.343750 -125.927162
18701.171875 -129.161648
18750.000000 -132.476793
18798.828125 -134.237399
18847.656250 -137.708602
18896.484375 -145.279246
18945.312500 -150.646107
18994.140625 -133.293790
19042.968750 -123.857828
19091.796875 -124.683799
19140.625000 -131.887735
19189.453125 -130.099318
19238.281250 -129.858731
19287.109375 -129.837200
19335.937500 -134.991349
19384.765625 -133.268182
19433.593750 -129.321896
19482.421875 -131.195307
19531.250000 -131.714311
19580.078125 -147.273193
19628.906250 -129.334861
19677.734375 -136.174690
19726.562500 -129.251576
19775.390625 -135.055538
19824.218750 -124.596630
19873.046875 -126.490402
19921.875000 -137.399561
19970.703125 -134.776272
20019.531250 -130.508501
20068.359375 -129.867727
20117.187500 -121.027022
20166.015625 -122.546058
20214.843750 -129.621788
20263.671875 -136.394587
20312.500000 -134.968388
20361.328125 -129.683451
20410.156250 -127.754252
20458.984375 -127.577264
20507.812500 -129.255767
20556.640625 -139.058727
20605.468750 -127.911493
20654.296875 -127.898355
20703.125000 -135.139501
20751.953125 -132.022335
20800.781250 -136.032673
20849.609375 -138.128458
20898.437500 -139.044543
20947.265625 -131.969096
20996.093750 -131.734179
21044.921875 -129.908220
21093.750000 -123.802036
21142.578125 -129.558020
21191.406250 -135.673031
21240.234375 -136.140556
21289.062500 -141.197648
21337.890625 -129.396563
21386.718750 -126.922257
21435.546875 -131.594470
21484.375000 -136.826394
21533.203125 -129.655763
21582.031250 -127.227679
21630.859375 -136.006656
21679.687500 -130.936511
21728.515625 -152.689009
21777.343750 -134.611420
21826.171875 -142.007271
21875.000000 -139.096593
21923.828125 -135.285072
21972.656250 -136.118165
22021.484375 -130.330871
22070.312500 -128.815369
22119.140625 -127.510723
22167.968750 -126.883538
22216.796875 -133.866743
22265.625000 -141.124118
22314.453125 -129.844762
22363.281250 -127.156180
22412.109375 -132.870920
22460.937500 -133.929227
22509.765625 -129.397401
22558.593750 -123.999270
22607.421875 -131.548977
22656.250000 -132.804424
22705.078125 -133.977408
22753.906250 -136.863801
22802.734375 -125.815414
22851.562500 -119.469113
22900.390625 -122.232642
22949.218750 -136.611398
22998.046875 -138.012584
23046.875000 -133.376627
23095.703125 -130.869279
23144.531250 -129.820678
23193.359375 -130.330017
23242.187500 -135.122695
23291.015625 -146.020654
23339.843750 -139.849811
23388.671875 -134.573215
23437.500000 -132.202352
23486.328125 -130.124098
23535.156250 -129.555775
23583.984375 -132.067555
23632.812500 -138.376445
23681.640625 -132.033425
23730.468750 -129.866506
23779.296875 -139.310654
23828.125000 -132.906764
23876.953125 -131.385328
23925.781250 -132.253609
23974.609375 -129.952066
24023.437500 -130.714757
24072.265625 -134.243488
24121.093750 -136.562068
24169.921875 -134.764036
24218.750000 -134.766066
24267.578125 -136.114369
24316.406250 -129.839633
24365.234375 -126.408096
24414.062500 -130.987613
24462.890625 -132.670343
24511.718750 -127.537046
24560.546875 -140.197379
24609.375000 -131.410208
24658.203125 -130.165744
24707.031250 -126.420918
24755.859375 -129.945642
24804.687500 -142.896757
24853.515625 -136.543070
24902.343750 -129.483671
24951.171875 -131.372170
